日期,股票代码,名称,涨跌额,收盘价,总市值
2011/8/2,'600519,贵州茅台,-2.27,201.11,2.09E+11
2011/8/1,'600519,贵州茅台,-3.31,203.38,2.11E+11
2011/7/29,'600519,贵州茅台,-1.06,206.69,2.15E+11
2011/7/28,'600519,贵州茅台,3.43,207.75,2.16E+11
2011/7/27,'600519,贵州茅台,0.76,204.32,2.12E+11
2011/7/26,'600519,贵州茅台,-0.09,203.56,2.11E+11
2011/7/25,'600519,贵州茅台,-2.63,203.65,2.11E+11
2011/7/22,'600519,贵州茅台,2.85,206.28,2.14E+11
2011/7/21,'600519,贵州茅台,3.54,203.43,2.11E+11
2011/7/20,'600519,贵州茅台,1.05,199.89,2.08E+11
2011/7/19,'600519,贵州茅台,-0.12,198.84,2.06E+11
2011/7/18,'600519,贵州茅台,3.81,198.96,2.07E+11
2011/7/15,'600519,贵州茅台,1.9,195.15,2.03E+11
2011/7/14,'600519,贵州茅台,-1.34,193.25,2.01E+11
2011/7/13,'600519,贵州茅台,0.85,194.59,2.02E+11
2011/7/12,'600519,贵州茅台,-3.09,193.74,2.01E+11
2011/7/11,'600519,贵州茅台,2.75,196.83,2.04E+11
2011/7/8,'600519,贵州茅台,-0.03,194.08,2.01E+11
2011/7/7,'600519,贵州茅台,3.04,194.11,2.02E+11
2011/7/6,'600519,贵州茅台,-0.36,191.07,1.98E+11
2011/7/5,'600519,贵州茅台,-1.59,191.43,1.99E+11
2011/7/4,'600519,贵州茅台,1.39,193.02,2.00E+11
2011/7/1,'600519,DR贵州茅,0.42,191.63,1.99E+11
2011/6/30,'600519,贵州茅台,1.69,212.63,2.01E+11
2011/6/29,'600519,贵州茅台,0.49,210.94,1.99E+11
2011/6/28,'600519,贵州茅台,2.18,210.45,1.99E+11
2011/6/27,'600519,贵州茅台,1.83,208.27,1.97E+11
2011/6/24,'600519,贵州茅台,-1.55,206.44,1.95E+11
2011/6/23,'600519,贵州茅台,2.06,207.99,1.96E+11
2011/6/22,'600519,贵州茅台,2.63,205.93,1.94E+11
2011/6/21,'600519,贵州茅台,-0.16,203.3,1.92E+11
2011/6/20,'600519,贵州茅台,-5.17,203.46,1.92E+11
2011/6/17,'600519,贵州茅台,5.61,208.63,1.97E+11
2011/6/16,'600519,贵州茅台,-0.19,203.02,1.92E+11
2011/6/15,'600519,贵州茅台,-1.25,203.21,1.92E+11
2011/6/14,'600519,贵州茅台,2.97,204.46,1.93E+11
2011/6/13,'600519,贵州茅台,-1.07,201.49,1.90E+11
2011/6/10,'600519,贵州茅台,0.74,202.56,1.91E+11
2011/6/9,'600519,贵州茅台,-6.92,201.82,1.90E+11
2011/6/8,'600519,贵州茅台,0.87,208.74,1.97E+11
2011/6/7,'600519,贵州茅台,-3.74,207.87,1.96E+11
2011/6/3,'600519,贵州茅台,5.02,211.61,2.00E+11
2011/6/2,'600519,贵州茅台,-3.3,206.59,1.95E+11
2011/6/1,'600519,贵州茅台,6.09,209.89,1.98E+11
2011/5/31,'600519,贵州茅台,1.27,203.8,1.92E+11
2011/5/30,'600519,贵州茅台,8.79,202.53,1.91E+11
2011/5/27,'600519,贵州茅台,-4.95,193.74,1.83E+11
2011/5/26,'600519,贵州茅台,4.08,198.69,1.88E+11
2011/5/25,'600519,贵州茅台,None,0,1.84E+11
2011/5/24,'600519,贵州茅台,-2.42,194.61,1.84E+11
2011/5/23,'600519,贵州茅台,-3.8,197.03,1.86E+11
2011/5/20,'600519,贵州茅台,0.95,200.83,1.90E+11
2011/5/19,'600519,贵州茅台,4.93,199.88,1.89E+11
2011/5/18,'600519,贵州茅台,7.32,194.95,1.84E+11
2011/5/17,'600519,贵州茅台,-0.04,187.63,1.77E+11
2011/5/16,'600519,贵州茅台,0.01,187.67,1.77E+11
2011/5/13,'600519,贵州茅台,0.34,187.66,1.77E+11
2011/5/12,'600519,贵州茅台,2.05,187.32,1.77E+11
2011/5/11,'600519,贵州茅台,1.68,185.27,1.75E+11
2011/5/10,'600519,贵州茅台,-0.57,183.59,1.73E+11
2011/5/9,'600519,贵州茅台,-1.65,184.16,1.74E+11
2011/5/6,'600519,贵州茅台,0.86,185.81,1.75E+11
2011/5/5,'600519,贵州茅台,1.45,184.95,1.75E+11
2011/5/4,'600519,贵州茅台,-2.36,183.5,1.73E+11
2011/5/3,'600519,贵州茅台,3.55,185.86,1.75E+11
2011/4/29,'600519,贵州茅台,3.89,182.31,1.72E+11
2011/4/28,'600519,贵州茅台,-2.73,178.42,1.68E+11
2011/4/27,'600519,贵州茅台,-0.02,181.15,1.71E+11
2011/4/26,'600519,贵州茅台,-1.89,181.17,1.71E+11
2011/4/25,'600519,贵州茅台,6.91,183.06,1.73E+11
2011/4/22,'600519,贵州茅台,1.29,176.15,1.66E+11
2011/4/21,'600519,贵州茅台,0.06,174.86,1.65E+11
2011/4/20,'600519,贵州茅台,1.42,174.8,1.65E+11
2011/4/19,'600519,贵州茅台,0.32,173.38,1.64E+11
2011/4/18,'600519,贵州茅台,0.68,173.06,1.63E+11
2011/4/15,'600519,贵州茅台,-3.36,172.38,1.63E+11
2011/4/14,'600519,贵州茅台,-2.59,175.74,1.66E+11
2011/4/13,'600519,贵州茅台,0.91,178.33,1.68E+11
2011/4/12,'600519,贵州茅台,-0.07,177.42,1.67E+11
2011/4/11,'600519,贵州茅台,1.83,177.49,1.68E+11
2011/4/8,'600519,贵州茅台,0.72,175.66,1.66E+11
2011/4/7,'600519,贵州茅台,-2.04,174.94,1.65E+11
2011/4/6,'600519,贵州茅台,-2.48,176.98,1.67E+11
2011/4/1,'600519,贵州茅台,-0.39,179.46,1.69E+11
2011/3/31,'600519,贵州茅台,1.14,179.85,1.70E+11
2011/3/30,'600519,贵州茅台,-0.24,178.71,1.69E+11
2011/3/29,'600519,贵州茅台,-1.96,178.95,1.69E+11
2011/3/28,'600519,贵州茅台,-2.52,180.91,1.71E+11
2011/3/25,'600519,贵州茅台,-0.12,183.43,1.73E+11
2011/3/24,'600519,贵州茅台,-2.99,183.55,1.73E+11
2011/3/23,'600519,贵州茅台,0.79,186.54,1.76E+11
2011/3/22,'600519,贵州茅台,-1.38,185.75,1.75E+11
2011/3/21,'600519,贵州茅台,-4.02,187.13,1.77E+11
2011/3/18,'600519,贵州茅台,2.12,191.15,1.80E+11
2011/3/17,'600519,贵州茅台,7.19,189.03,1.78E+11
2011/3/16,'600519,贵州茅台,2.57,181.84,1.72E+11
2011/3/15,'600519,贵州茅台,-3.61,179.27,1.69E+11
2011/3/14,'600519,贵州茅台,2.84,182.88,1.73E+11
2011/3/11,'600519,贵州茅台,-1.96,180.04,1.70E+11
2011/3/10,'600519,贵州茅台,4.01,182,1.72E+11
2011/3/9,'600519,贵州茅台,1.27,177.99,1.68E+11
2011/3/8,'600519,贵州茅台,-0.66,176.72,1.67E+11
2011/3/7,'600519,贵州茅台,1.45,177.38,1.67E+11
2011/3/4,'600519,贵州茅台,0.93,175.93,1.66E+11
2011/3/3,'600519,贵州茅台,-2.21,175,1.65E+11
2011/3/2,'600519,贵州茅台,-1.43,177.21,1.67E+11
2011/3/1,'600519,贵州茅台,-0.04,178.64,1.69E+11
2011/2/28,'600519,贵州茅台,-0.94,178.68,1.69E+11
2011/2/25,'600519,贵州茅台,-2.53,179.62,1.70E+11
2011/2/24,'600519,贵州茅台,-0.61,182.15,1.72E+11
2011/2/23,'600519,贵州茅台,0.88,182.76,1.72E+11
2011/2/22,'600519,贵州茅台,-1.6,181.88,1.72E+11
2011/2/21,'600519,贵州茅台,1.5,183.48,1.73E+11
2011/2/18,'600519,贵州茅台,0.72,181.98,1.72E+11
2011/2/17,'600519,贵州茅台,-2.42,181.26,1.71E+11
2011/2/16,'600519,贵州茅台,-1.56,183.68,1.73E+11
2011/2/15,'600519,贵州茅台,-1.87,185.24,1.75E+11
2011/2/14,'600519,贵州茅台,2.18,187.11,1.77E+11
2011/2/11,'600519,贵州茅台,-0.1,184.93,1.75E+11
2011/2/10,'600519,贵州茅台,7.07,185.03,1.75E+11
2011/2/9,'600519,贵州茅台,-2.32,177.96,1.68E+11
2011/2/1,'600519,贵州茅台,2.29,180.28,1.70E+11
2011/1/31,'600519,贵州茅台,4.65,177.99,1.68E+11
2011/1/28,'600519,贵州茅台,0.28,173.34,1.64E+11
2011/1/27,'600519,贵州茅台,0.92,173.06,1.63E+11
2011/1/26,'600519,贵州茅台,1.44,172.14,1.62E+11
2011/1/25,'600519,贵州茅台,-0.82,170.7,1.61E+11
2011/1/24,'600519,贵州茅台,-4.37,171.52,1.62E+11
2011/1/21,'600519,贵州茅台,-4.18,175.89,1.66E+11
2011/1/20,'600519,贵州茅台,-2.76,180.07,1.70E+11
2011/1/19,'600519,贵州茅台,0.27,182.83,1.73E+11
2011/1/18,'600519,贵州茅台,6.97,182.56,1.72E+11
2011/1/17,'600519,贵州茅台,-4.6,175.59,1.66E+11
2011/1/14,'600519,贵州茅台,0.7,180.19,1.70E+11
2011/1/13,'600519,贵州茅台,5.02,179.49,1.69E+11
2011/1/12,'600519,贵州茅台,0.91,174.47,1.65E+11
2011/1/11,'600519,贵州茅台,-0.75,173.56,1.64E+11
2011/1/10,'600519,贵州茅台,-5.41,174.31,1.65E+11
2011/1/7,'600519,贵州茅台,-0.52,179.72,1.70E+11
2011/1/6,'600519,贵州茅台,-0.84,180.24,1.70E+11
2011/1/5,'600519,贵州茅台,-4.42,181.08,1.71E+11
2011/1/4,'600519,贵州茅台,1.58,185.5,1.75E+11
2010/12/31,'600519,贵州茅台,1.99,183.92,1.74E+11
2010/12/30,'600519,贵州茅台,-4.07,181.93,1.72E+11
2010/12/29,'600519,贵州茅台,2.74,186,1.76E+11
2010/12/28,'600519,贵州茅台,0.27,183.26,1.73E+11
2010/12/27,'600519,贵州茅台,-5.73,182.99,1.73E+11
2010/12/24,'600519,贵州茅台,-1.99,188.72,1.78E+11
2010/12/23,'600519,贵州茅台,-0.24,190.71,1.80E+11
2010/12/22,'600519,贵州茅台,-3.05,190.95,1.80E+11
2010/12/21,'600519,贵州茅台,-3.38,194,1.83E+11
2010/12/20,'600519,贵州茅台,-7.04,197.38,1.86E+11
2010/12/17,'600519,贵州茅台,-2.56,204.42,1.93E+11
2010/12/16,'600519,贵州茅台,6.28,206.98,1.95E+11
2010/12/15,'600519,贵州茅台,2.79,200.7,1.89E+11
2010/12/14,'600519,贵州茅台,0.92,197.91,1.87E+11
2010/12/13,'600519,贵州茅台,-0.73,196.99,1.86E+11
2010/12/10,'600519,贵州茅台,2.46,197.72,1.87E+11
2010/12/9,'600519,贵州茅台,-0.92,195.26,1.84E+11
2010/12/8,'600519,贵州茅台,-1.38,196.18,1.85E+11
2010/12/7,'600519,贵州茅台,4.54,197.56,1.86E+11
2010/12/6,'600519,贵州茅台,-6.77,193.02,1.82E+11
2010/12/3,'600519,贵州茅台,1.62,199.79,1.89E+11
2010/12/2,'600519,贵州茅台,-4.23,198.17,1.87E+11
2010/12/1,'600519,贵州茅台,-2.41,202.4,1.91E+11
2010/11/30,'600519,贵州茅台,-11.62,204.81,1.93E+11
2010/11/29,'600519,贵州茅台,9.19,216.43,2.04E+11
2010/11/26,'600519,贵州茅台,4.27,207.24,1.96E+11
2010/11/25,'600519,贵州茅台,3.05,202.97,1.92E+11
2010/11/24,'600519,贵州茅台,10.88,199.92,1.89E+11
2010/11/23,'600519,贵州茅台,10.53,189.04,1.78E+11
2010/11/22,'600519,贵州茅台,3.35,178.51,1.68E+11
2010/11/19,'600519,贵州茅台,5.67,175.16,1.65E+11
2010/11/18,'600519,贵州茅台,4.49,169.49,1.60E+11
2010/11/17,'600519,贵州茅台,-12.19,165,1.56E+11
2010/11/16,'600519,贵州茅台,-6.5,177.19,1.67E+11
2010/11/15,'600519,贵州茅台,6.16,183.69,1.73E+11
2010/11/12,'600519,贵州茅台,1.61,177.53,1.68E+11
2010/11/11,'600519,贵州茅台,-3.81,175.92,1.66E+11
2010/11/10,'600519,贵州茅台,13.87,179.73,1.70E+11
2010/11/9,'600519,贵州茅台,2.37,165.86,1.57E+11
2010/11/8,'600519,贵州茅台,-0.49,163.49,1.54E+11
2010/11/5,'600519,贵州茅台,-1.07,163.98,1.55E+11
2010/11/4,'600519,贵州茅台,1.7,165.05,1.56E+11
2010/11/3,'600519,贵州茅台,0.68,163.35,1.54E+11
2010/11/2,'600519,贵州茅台,-1.09,162.67,1.54E+11
2010/11/1,'600519,贵州茅台,0.61,163.76,1.55E+11
2010/10/29,'600519,贵州茅台,-3.89,163.15,1.54E+11
2010/10/28,'600519,贵州茅台,-1.11,167.04,1.58E+11
2010/10/27,'600519,贵州茅台,-0.86,168.15,1.59E+11
2010/10/26,'600519,贵州茅台,-3.99,169.01,1.60E+11
2010/10/25,'600519,贵州茅台,4.89,173,1.63E+11
2010/10/22,'600519,贵州茅台,0.64,168.11,1.59E+11
2010/10/21,'600519,贵州茅台,0.06,167.47,1.58E+11
2010/10/20,'600519,贵州茅台,4.14,167.41,1.58E+11
2010/10/19,'600519,贵州茅台,0.85,163.27,1.54E+11
2010/10/18,'600519,贵州茅台,2.44,162.42,1.53E+11
2010/10/15,'600519,贵州茅台,1.54,159.98,1.51E+11
2010/10/14,'600519,贵州茅台,-2.56,158.44,1.50E+11
2010/10/13,'600519,贵州茅台,-5.6,161,1.52E+11
2010/10/12,'600519,贵州茅台,-1.2,166.6,1.57E+11
2010/10/11,'600519,贵州茅台,-5.73,167.8,1.58E+11
2010/10/8,'600519,贵州茅台,4.8,173.53,1.64E+11
2010/9/30,'600519,贵州茅台,1.57,168.73,1.59E+11
2010/9/29,'600519,贵州茅台,-3.62,167.16,1.58E+11
2010/9/28,'600519,贵州茅台,1.95,170.78,1.61E+11
2010/9/27,'600519,贵州茅台,2.75,168.83,1.59E+11
2010/9/21,'600519,贵州茅台,1.43,166.08,1.57E+11
2010/9/20,'600519,贵州茅台,2.84,164.65,1.55E+11
2010/9/17,'600519,贵州茅台,2.47,161.81,1.53E+11
2010/9/16,'600519,贵州茅台,-3.11,159.34,1.50E+11
2010/9/15,'600519,贵州茅台,-4.84,162.45,1.53E+11
2010/9/14,'600519,贵州茅台,-1.49,167.29,1.58E+11
2010/9/13,'600519,贵州茅台,-0.71,168.78,1.59E+11
2010/9/10,'600519,贵州茅台,2.6,169.49,1.60E+11
2010/9/9,'600519,贵州茅台,0.41,166.89,1.58E+11
2010/9/8,'600519,贵州茅台,1.21,166.48,1.57E+11
2010/9/7,'600519,贵州茅台,-1.45,165.27,1.56E+11
2010/9/6,'600519,贵州茅台,4.1,166.72,1.57E+11
2010/9/3,'600519,贵州茅台,2.63,162.62,1.53E+11
2010/9/2,'600519,贵州茅台,3.11,159.99,1.51E+11
2010/9/1,'600519,贵州茅台,-2.35,156.88,1.48E+11
2010/8/31,'600519,贵州茅台,-0.59,159.23,1.50E+11
2010/8/30,'600519,贵州茅台,8.76,159.82,1.51E+11
2010/8/27,'600519,贵州茅台,0.69,151.06,1.43E+11
2010/8/26,'600519,贵州茅台,0.58,150.37,1.42E+11
2010/8/25,'600519,贵州茅台,-1.63,149.79,1.41E+11
2010/8/24,'600519,贵州茅台,0.7,151.42,1.43E+11
2010/8/23,'600519,贵州茅台,1.83,150.72,1.42E+11
2010/8/20,'600519,贵州茅台,-2.37,148.89,1.41E+11
2010/8/19,'600519,贵州茅台,-1.58,151.26,1.43E+11
2010/8/18,'600519,贵州茅台,-2.25,152.84,1.44E+11
2010/8/17,'600519,贵州茅台,2.19,155.09,1.46E+11
2010/8/16,'600519,贵州茅台,2.51,152.9,1.44E+11
2010/8/13,'600519,贵州茅台,1.47,150.39,1.42E+11
2010/8/12,'600519,贵州茅台,1.07,148.92,1.41E+11
2010/8/11,'600519,贵州茅台,1.09,147.85,1.40E+11
2010/8/10,'600519,贵州茅台,-4.85,146.76,1.39E+11
2010/8/9,'600519,贵州茅台,3.41,151.61,1.43E+11
2010/8/6,'600519,贵州茅台,0.04,148.2,1.40E+11
2010/8/5,'600519,贵州茅台,4.14,148.16,1.40E+11
2010/8/4,'600519,贵州茅台,1.76,144.02,1.36E+11
2010/8/3,'600519,贵州茅台,-1.29,142.26,1.34E+11
2010/8/2,'600519,贵州茅台,4.88,143.55,1.35E+11
2010/7/30,'600519,贵州茅台,-0.75,138.67,1.31E+11
2010/7/29,'600519,贵州茅台,-3.52,139.42,1.32E+11
2010/7/28,'600519,贵州茅台,0.94,142.94,1.35E+11
2010/7/27,'600519,贵州茅台,1.04,142,1.34E+11
2010/7/26,'600519,贵州茅台,0.25,140.96,1.33E+11
2010/7/23,'600519,贵州茅台,2.75,140.71,1.33E+11
2010/7/22,'600519,贵州茅台,0.08,137.96,1.30E+11
2010/7/21,'600519,贵州茅台,1.37,137.88,1.30E+11
2010/7/20,'600519,贵州茅台,0.71,136.51,1.29E+11
2010/7/19,'600519,贵州茅台,1.99,135.8,1.28E+11
2010/7/16,'600519,贵州茅台,1.98,133.81,1.26E+11
2010/7/15,'600519,贵州茅台,1.59,131.83,1.24E+11
2010/7/14,'600519,贵州茅台,0.69,130.24,1.23E+11
2010/7/13,'600519,贵州茅台,-1.16,129.55,1.22E+11
2010/7/12,'600519,贵州茅台,-0.35,130.71,1.23E+11
2010/7/9,'600519,贵州茅台,2.74,131.06,1.24E+11
2010/7/8,'600519,贵州茅台,1,128.32,1.21E+11
2010/7/7,'600519,贵州茅台,-0.28,127.32,1.20E+11
2010/7/6,'600519,贵州茅台,1.79,127.6,1.20E+11
2010/7/5,'600519,XD贵州茅,-0.69,125.81,1.19E+11
2010/7/2,'600519,贵州茅台,0.66,127.68,1.21E+11
2010/7/1,'600519,贵州茅台,-0.34,127.02,1.20E+11
2010/6/30,'600519,贵州茅台,1.09,127.36,1.20E+11
2010/6/29,'600519,贵州茅台,-1.74,126.27,1.19E+11
2010/6/28,'600519,贵州茅台,-2.51,128.01,1.21E+11
2010/6/25,'600519,贵州茅台,0.55,130.52,1.23E+11
2010/6/24,'600519,贵州茅台,-1.73,129.97,1.23E+11
2010/6/23,'600519,贵州茅台,-0.49,131.7,1.24E+11
2010/6/22,'600519,贵州茅台,-2.25,132.19,1.25E+11
2010/6/21,'600519,贵州茅台,2.18,134.44,1.27E+11
2010/6/18,'600519,贵州茅台,-4.22,132.26,1.25E+11
2010/6/17,'600519,贵州茅台,-2.23,136.48,1.29E+11
2010/6/11,'600519,贵州茅台,-2.64,138.71,1.31E+11
2010/6/10,'600519,贵州茅台,-0.07,141.35,1.33E+11
2010/6/9,'600519,贵州茅台,1.3,141.42,1.33E+11
2010/6/8,'600519,贵州茅台,-0.94,140.12,1.32E+11
2010/6/7,'600519,贵州茅台,2.94,141.06,1.33E+11
2010/6/4,'600519,贵州茅台,3.09,138.12,1.30E+11
2010/6/3,'600519,贵州茅台,0.87,135.03,1.27E+11
2010/6/2,'600519,贵州茅台,1.53,134.16,1.27E+11
2010/6/1,'600519,贵州茅台,0.75,132.63,1.25E+11
2010/5/31,'600519,贵州茅台,-0.06,131.88,1.24E+11
2010/5/28,'600519,贵州茅台,None,0,1.25E+11
2010/5/27,'600519,贵州茅台,None,0,1.25E+11
2010/5/26,'600519,贵州茅台,0.69,131.94,1.25E+11
2010/5/25,'600519,贵州茅台,-4.72,131.25,1.24E+11
2010/5/24,'600519,贵州茅台,1.76,135.97,1.28E+11
2010/5/21,'600519,贵州茅台,2.73,134.21,1.27E+11
2010/5/20,'600519,贵州茅台,1.65,131.48,1.24E+11
2010/5/19,'600519,贵州茅台,-0.28,129.83,1.23E+11
2010/5/18,'600519,贵州茅台,0.31,130.11,1.23E+11
2010/5/17,'600519,贵州茅台,-5.15,129.8,1.23E+11
2010/5/14,'600519,贵州茅台,0.08,134.95,1.27E+11
2010/5/13,'600519,贵州茅台,1.69,134.87,1.27E+11
2010/5/12,'600519,贵州茅台,-0.48,133.18,1.26E+11
2010/5/11,'600519,贵州茅台,0.12,133.66,1.26E+11
2010/5/10,'600519,贵州茅台,3.53,133.54,1.26E+11
2010/5/7,'600519,贵州茅台,2.66,130.01,1.23E+11
2010/5/6,'600519,贵州茅台,-3.44,127.35,1.20E+11
2010/5/5,'600519,贵州茅台,2.15,130.79,1.23E+11
2010/5/4,'600519,贵州茅台,-0.39,128.64,1.21E+11
2010/4/30,'600519,贵州茅台,-5.22,129.03,1.22E+11
2010/4/29,'600519,贵州茅台,2.12,134.25,1.27E+11
2010/4/28,'600519,贵州茅台,-0.82,132.13,1.25E+11
2010/4/27,'600519,贵州茅台,-3.98,132.95,1.25E+11
2010/4/26,'600519,贵州茅台,-6.9,136.93,1.29E+11
2010/4/23,'600519,贵州茅台,-4.73,143.83,1.36E+11
2010/4/22,'600519,贵州茅台,0.54,148.56,1.40E+11
2010/4/21,'600519,贵州茅台,4.5,148.02,1.40E+11
2010/4/20,'600519,贵州茅台,-2.64,143.52,1.35E+11
2010/4/19,'600519,贵州茅台,-1.82,146.16,1.38E+11
2010/4/16,'600519,贵州茅台,0.5,147.98,1.40E+11
2010/4/15,'600519,贵州茅台,-3.04,147.48,1.39E+11
2010/4/14,'600519,贵州茅台,0.64,150.52,1.42E+11
2010/4/13,'600519,贵州茅台,2.59,149.88,1.41E+11
2010/4/12,'600519,贵州茅台,-1.85,147.29,1.39E+11
2010/4/9,'600519,贵州茅台,-1.37,149.14,1.41E+11
2010/4/8,'600519,贵州茅台,-1.62,150.51,1.42E+11
2010/4/7,'600519,贵州茅台,0.29,152.13,1.44E+11
2010/4/6,'600519,贵州茅台,-0.79,151.84,1.43E+11
2010/4/2,'600519,贵州茅台,-7.43,152.63,1.44E+11
2010/4/1,'600519,贵州茅台,1.3,160.06,1.51E+11
2010/3/31,'600519,贵州茅台,-1.25,158.76,1.50E+11
2010/3/30,'600519,贵州茅台,-1.71,160.01,1.51E+11
2010/3/29,'600519,贵州茅台,2.06,161.72,1.53E+11
2010/3/26,'600519,贵州茅台,1.76,159.66,1.51E+11
2010/3/25,'600519,贵州茅台,-1.25,157.9,1.49E+11
2010/3/24,'600519,贵州茅台,1.87,159.15,1.50E+11
2010/3/23,'600519,贵州茅台,-0.72,157.28,1.48E+11
2010/3/22,'600519,贵州茅台,-0.76,158,1.49E+11
2010/3/19,'600519,贵州茅台,0.35,158.76,1.50E+11
2010/3/18,'600519,贵州茅台,-2.1,158.41,1.50E+11
2010/3/17,'600519,贵州茅台,1.57,160.51,1.51E+11
2010/3/16,'600519,贵州茅台,0.24,158.94,1.50E+11
2010/3/15,'600519,贵州茅台,-3.22,158.7,1.50E+11
2010/3/12,'600519,贵州茅台,-1.09,161.92,1.53E+11
2010/3/11,'600519,贵州茅台,-0.65,163.01,1.54E+11
2010/3/10,'600519,贵州茅台,0.49,163.66,1.54E+11
2010/3/9,'600519,贵州茅台,-0.01,163.17,1.54E+11
2010/3/8,'600519,贵州茅台,-1.23,163.18,1.54E+11
2010/3/5,'600519,贵州茅台,-0.73,164.41,1.55E+11
2010/3/4,'600519,贵州茅台,-0.52,165.14,1.56E+11
2010/3/3,'600519,贵州茅台,0.06,165.66,1.56E+11
2010/3/2,'600519,贵州茅台,-0.64,165.6,1.56E+11
2010/3/1,'600519,贵州茅台,-0.6,166.24,1.57E+11
2010/2/26,'600519,贵州茅台,-1.41,166.84,1.57E+11
2010/2/25,'600519,贵州茅台,0.33,168.25,1.59E+11
2010/2/24,'600519,贵州茅台,1.17,167.92,1.58E+11
2010/2/23,'600519,贵州茅台,-2.33,166.75,1.57E+11
2010/2/22,'600519,贵州茅台,-4.01,169.08,1.60E+11
2010/2/12,'600519,贵州茅台,-0.29,173.09,1.63E+11
2010/2/11,'600519,贵州茅台,1.55,173.38,1.64E+11
2010/2/10,'600519,贵州茅台,0.72,171.83,1.62E+11
2010/2/9,'600519,贵州茅台,-0.12,171.11,1.61E+11
2010/2/8,'600519,贵州茅台,-0.02,171.23,1.62E+11
2010/2/5,'600519,贵州茅台,2.65,171.25,1.62E+11
2010/2/4,'600519,贵州茅台,2.67,168.6,1.59E+11
2010/2/3,'600519,贵州茅台,-0.59,165.93,1.57E+11
2010/2/2,'600519,贵州茅台,-2.37,166.52,1.57E+11
2010/2/1,'600519,贵州茅台,0.35,168.89,1.59E+11
2010/1/29,'600519,贵州茅台,-0.66,168.54,1.59E+11
2010/1/28,'600519,贵州茅台,5.22,169.2,1.60E+11
2010/1/27,'600519,贵州茅台,-2.72,163.98,1.55E+11
2010/1/26,'600519,贵州茅台,0.66,166.7,1.57E+11
2010/1/25,'600519,贵州茅台,1.91,166.04,1.57E+11
2010/1/22,'600519,贵州茅台,-2.6,164.13,1.55E+11
2010/1/21,'600519,贵州茅台,0.81,166.73,1.57E+11
2010/1/20,'600519,贵州茅台,-3.85,165.92,1.57E+11
2010/1/19,'600519,贵州茅台,-1.21,169.77,1.60E+11
2010/1/18,'600519,贵州茅台,1.11,170.98,1.61E+11
2010/1/15,'600519,贵州茅台,1.33,169.87,1.60E+11
2010/1/14,'600519,贵州茅台,7.1,168.54,1.59E+11
2010/1/13,'600519,贵州茅台,-4.21,161.44,1.52E+11
2010/1/12,'600519,贵州茅台,4.36,165.65,1.56E+11
2010/1/11,'600519,贵州茅台,-0.71,161.29,1.52E+11
2010/1/8,'600519,贵州茅台,-1.72,162,1.53E+11
2010/1/7,'600519,贵州茅台,-3.04,163.72,1.55E+11
2010/1/6,'600519,贵州茅台,-2.68,166.76,1.57E+11
2010/1/5,'600519,贵州茅台,-0.5,169.44,1.60E+11
2010/1/4,'600519,贵州茅台,0.12,169.94,1.60E+11
2009/12/31,'600519,贵州茅台,0.74,169.82,1.60E+11
2009/12/30,'600519,贵州茅台,-2.12,169.08,1.60E+11
2009/12/29,'600519,贵州茅台,0.8,171.2,1.62E+11
2009/12/28,'600519,贵州茅台,-0.04,170.4,1.61E+11
2009/12/25,'600519,贵州茅台,-2.01,170.44,1.61E+11
2009/12/24,'600519,贵州茅台,4.77,172.45,1.63E+11
2009/12/23,'600519,贵州茅台,0.81,167.68,1.58E+11
2009/12/22,'600519,贵州茅台,-0.9,166.87,1.57E+11
2009/12/21,'600519,贵州茅台,2.51,167.77,1.58E+11
2009/12/18,'600519,贵州茅台,-1.08,165.26,1.56E+11
2009/12/17,'600519,贵州茅台,-3.06,166.34,1.57E+11
2009/12/16,'600519,贵州茅台,-3.52,169.4,1.60E+11
2009/12/15,'600519,贵州茅台,-1.46,172.92,1.63E+11
2009/12/14,'600519,贵州茅台,-0.53,174.38,1.65E+11
2009/12/11,'600519,贵州茅台,0.49,174.91,1.65E+11
2009/12/10,'600519,贵州茅台,1.61,174.42,1.65E+11
2009/12/9,'600519,贵州茅台,-1.75,172.81,1.63E+11
2009/12/8,'600519,贵州茅台,-1.97,174.56,1.65E+11
2009/12/7,'600519,贵州茅台,5.63,176.53,1.67E+11
2009/12/4,'600519,贵州茅台,-3,170.9,1.61E+11
2009/12/3,'600519,贵州茅台,-2.24,173.9,1.64E+11
2009/12/2,'600519,贵州茅台,-1.1,176.14,1.66E+11
2009/12/1,'600519,贵州茅台,3.33,177.24,1.67E+11
2009/11/30,'600519,贵州茅台,8.7,173.91,1.64E+11
2009/11/27,'600519,贵州茅台,-3.28,165.21,1.56E+11
2009/11/26,'600519,贵州茅台,-5.57,168.49,1.59E+11
2009/11/25,'600519,贵州茅台,4.22,174.06,1.64E+11
2009/11/24,'600519,贵州茅台,-1.94,169.84,1.60E+11
2009/11/23,'600519,贵州茅台,2.92,171.78,1.62E+11
2009/11/20,'600519,贵州茅台,-1.25,168.86,1.59E+11
2009/11/19,'600519,贵州茅台,-0.85,170.11,1.61E+11
2009/11/18,'600519,贵州茅台,-3.04,170.96,1.61E+11
2009/11/17,'600519,贵州茅台,0.12,174,1.64E+11
2009/11/16,'600519,贵州茅台,5.31,173.88,1.64E+11
